The New York Times;@nytimes;2021-12-03T09:10:04.000Z;Ghislaine Maxwell Brought Strict Rules to Epstein Home, Ex-Employee Says “Never look at his eyes,” Ms. Maxwell told workers at Jeffrey Epstein’s Florida estate, according to testimony at her sex-trafficking trial.;24;46
The New York Times Retweeted;@kurtstreeter;2021-12-01T21:22:27.000Z;‘I Got Them Off the Hook by Winning’ Lee Elder forced golf forward by winning his way into the Masters tournament in 1975, the first Black player to do so, laying a path for Tiger Woods and others.;6;13
The New York Times;@nytimes;2021-12-03T04:00:12.000Z;California regulators fine PG&E $125 million for 2019 fire. Pacific Gas & Electric settled claims that one of its transmission lines caused the Kincade fire.;19;53
The New York Times Retweeted;@tejalrao;2021-12-03T01:45:30.000Z;What to Do With Cauliflower … That isn’t cauliflower rice.;7;17
The New York Times;@nytimes;2021-12-03T03:33:06.000Z;We found 25 words that can be spelled with these seven letters. How many can you make? Don’t forget, your words must include the center letter.;67;33
The New York Times Retweeted;@MarkLandler;2021-12-02T23:05:23.000Z;Travelers to U.S. Count the Hours: Can They Get Their Tests Back in Time? New travel restrictions announced on Thursday by the White House over fears of the spread of the Omicron variant have many worrying that their trips may not happen.;12;38
The New York Times;@nytimes;2021-12-03T03:10:01.000Z;Best Albums of 2021 Less isolation didn’t mean a return to normalcy. Albums with big feelings and room for catharsis made the most powerful connections.;10;34
The New York Times;@nytimes;2021-12-03T03:00:06.000Z;Prior Infection Is Little Defense Against Virus Variant, Scientists Say Evidence from South Africa, where the Omicron variant already dominates, shows a high rate of reinfection of people who have already had the coronavirus.;97;227
The New York Times;@nytimes;2021-12-03T00:30:13.000Z;The most-used emojis of 2021 are in. What's your favorite emoji? Tell us in the comments.;847;2000
The New York Times Retweeted;@emmagf;2021-12-02T23:57:37.000Z;New York State confirms five cases of the Omicron variant. “This is not a cause for major alarm,” Gov. Kathy Hochul said, adding that she was not announcing a shutdown or other drastic measures in response to the cases.;15;41
The New York Times;@nytimes;2021-12-03T00:10:05.000Z;Man Who Planted Razor Blades in Pizza Dough Gets 5 Years in Prison No one was reported injured, but prosecutors say that the recall prompted by Nicholas Mitchell’s tampering resulted in nearly $230,000 in losses to a Maine-based supermarket chain.;29;54
The New York Times;@nytimes;2021-12-03T00:00:09.000Z;Antonio Brown and Two Others Suspended by N.F.L. for Faking Vaccination Status The Tampa Bay Buccaneers receiver and two other players had fake vaccination cards in violation of the Covid-19 protocols established between the league and its players’ union.;177;283
The New York Times Retweeted;@ESCochrane;2021-12-02T22:37:46.000Z;Lawmakers Strike Spending Deal but Government Shutdown Still Looms Even as the House set a Thursday vote to fund the government through February, Senate Republicans were still threatening to force a shutdown over vaccine mandates.;9;21
The New York Times;@nytimes;2021-12-02T23:38:03.000Z;Most Covid Vaccines Will Work as Boosters, Study Suggests In a comparison of seven different brands, researchers found that most shots give a strong boost, even in mix-and-match combinations.;93;259
The New York Times;@nytimes;2021-12-02T23:25:03.000Z;President Biden laid out a new pandemic strategy that includes hundreds of vaccination sites aimed at families, booster shots for all adults, new testing requirements for international travelers and insurance reimbursement for at-home Covid tests.;56;77
The New York Times Retweeted;@NickAtNews;2021-12-02T22:48:13.000Z;What to Know About Kimberly Potter’s Trial for the Death of Daunte Wright Kimberly Potter, a former Minnesota police officer, faces manslaughter charges in the death of Mr. Wright. She called out “Taser! Taser! Taser!” before firing her gun during a traffic stop.;10;10
The New York Times;@nytimes;2021-12-02T22:57:04.000Z;Police Arrest Suspect in Fatal Shooting of Beverly Hills Philanthropist About an hour after Jacqueline Avant was killed, the police arrested a man after he accidentally shot himself in the foot while burglarizing a home in Hollywood.;20;43
The New York Times;@nytimes;2021-12-02T21:13:56.000Z;In 2010, the Consumer Goods Forum pledged to help end deforestation by 2020 on behalf of its roughly 400 corporate members. And some companies, like Walmart, Nestlé and Carrefour vowed to eliminate deforestation from their supply chains. Did it happen?;2;6
The New York Times;@nytimes;2021-12-02T21:13:55.000Z;In 2009, the European Union pledged that its emissions in 2020 would be 20% lower than they were in 1990. Did it happen?;2;6
The New York Times;@nytimes;2021-12-02T21:13:55.000Z;What Can One Life Tell Us About the Battle Against H.I.V.? In 2001, U.N. estimates suggested 150 million people would be infected with H.I.V. by 2021. That preceded an ambitious global campaign to curb the virus. How well did it work?;2;5
The New York Times;@nytimes;2021-12-02T21:13:53.000Z;What can we learn from Hindsight? For the first series from the Headway — our new initiative exploring the world’s biggest challenges through the lens of progress — we followed up on forecasts from decades ago to ask what time has revealed.;7;18
The New York Times;@nytimes;2021-12-02T21:13:54.000Z;Millions More People Got Access to Water. Can They Drink It? The U.N. pledged to halve the proportion of the world without access to clean drinking water by 2015.;2;8
The New York Times;@nytimes;2021-12-02T21:13:55.000Z;In 2001, UN estimates indicated that by 2020, 150 million people worldwide would have been infected with HIV. Did it happen?;4;3
The New York Times Retweeted;@emmagf;2021-12-02T21:04:26.000Z;New York City Sets Vaccine Mandate for Religious and Private School Workers The directive, which affects 56,000 employees, may face opposition at yeshivas, because of resistance to coronavirus vaccines among some Orthodox Jews.;47;115
The New York Times;@nytimes;2021-12-02T21:05:08.000Z;F.T.C. Sues to Stop Blockbuster Chip Deal Between Nvidia and Arm The proposed deal would give Nvidia control over computing technology and designs that rival firms rely on.;10;49
The New York Times;@nytimes;2021-12-02T21:00:15.000Z;Why Omicron Was First Found in San Francisco A San Franciscan who flew home from South Africa last week became the first U.S. case of the new coronavirus variant.;135;69
The New York Times;@nytimes;2021-12-02T20:45:05.000Z;A shipping terminal in Kansas reveals the fundamental problem of the global supply chain disruption — no one can plan, and no one is sure what will happen next.;14;31
The New York Times;@nytimes;2021-12-02T20:35:08.000Z;Anti-Vaccination Ad Mysteriously Appears at N.Y.C. Bus Stop City officials said the ad, which contained false information and was seen at a bus stop in Brooklyn, had not been authorized. It was later removed.;47;58
The New York Times;@nytimes;2021-12-02T20:00:04.000Z;Why Hasn’t the U.S. Found More Omicron Cases? Genomic surveillance has improved enormously in recent months, but the system has built-in delays, and blind spots remain.;38;32
The New York Times;@nytimes;2021-12-02T19:50:03.000Z;Historic Jackson Heights or Astoria Waterfront? A Chicago Transplant Considers Queens. When two of her children landed in New York City, a Midwestern doctor took her $850,000 budget to Queens for a two-bedroom apartment close by. Which one would you choose?;21;15
The New York Times;@nytimes;2021-12-02T19:40:07.000Z;Biden vows to fight Omicron with ‘science and speed, not chaos and confusion.’ The new strategy includes insurance reimbursements for at-home tests and stricter rules for international travelers, as the Omicron variant circulates in more than 30 countries.;73;156
The New York Times;@nytimes;2021-12-02T19:35:05.000Z;The Abortion I Didn’t Have I never thought about ending my pregnancy. Instead, at 19, I erased the future I had imagined for myself.;52;175
The New York Times;@nytimes;2021-12-02T19:30:39.000Z;A Journalist, a Philosophy Major and the Mad Scramble for Video Game Consoles New gaming consoles remain in short supply this holiday season, spawning cottage industries of tipsters and scalpers making money off their scarcity.;10;20
The New York Times;@nytimes;2021-12-02T17:45:04.000Z;The Year in Emojis Tears of joy prevailed as the most-used emoji in 2021, despite Gen Z’s stated contempt for it.;53;163
The New York Times;@nytimes;2021-12-02T17:30:03.000Z;After Michigan Killings, Students Praised Shooter Drills. But Do They Really Work? Oxford High School held repeated trainings on how to handle a gunman in school. But some critics are questioning their purpose.;58;154
The New York Times;@nytimes;2021-12-02T17:20:00.000Z;Nathaniel Woods was sentenced to death for his role in the murders of three Birmingham, Alabama, police officers who were shot by someone else. Our new documentary on FX and Hulu examines how Woods, who didn't pull the trigger, was punished all the same.;16;58
The New York Times;@nytimes;2021-12-02T17:15:02.000Z;5 Tips for Avoiding Surprise Virus Test Bills Experts worry the Omicron variant could seed a new coronavirus wave, which would probably mean a lot more surprise bills.;41;51
The New York Times;@nytimes;2021-12-02T17:05:15.000Z;Former Ohio Deputy Is Charged With Murder in Shooting of Columbus Man The former deputy, Jason Meade, was a member of a fugitive task force when he shot Casey Goodson Jr., 23, who was not the target of the operation, according to an indictment. He faces two murder...;29;286
The New York Times;@nytimes;2021-12-02T15:50:02.000Z;Omicron is detected in mainland France, but a Delta wave is the bigger concern for now.;17;64
The New York Times;@nytimes;2021-12-02T15:40:14.000Z;Meghan Wins Legal Battle Against The Mail on Sunday An appeals court rejected a bid to force a trial over the duchess’s claim that the tabloid violated her privacy by publishing an anguished letter she sent to her estranged father.;54;174
The New York Times;@nytimes;2021-12-02T15:30:16.000Z;The Teenagers Getting Six Figures to Leave Their High Schools for Basketball The new pro league Overtime Elite is luring young phenoms with hefty salaries, viral success and — perhaps — a better path to the N.B.A.;26;62
The New York Times;@nytimes;2021-12-02T15:15:05.000Z;Pope Francis Heads to Cyprus, Aiming to Highlight Plight of Migrants Even as the world focuses on a new coronavirus variant, Francis is embarking on a trip that incorporates longstanding priorities like opening borders and welcoming the destitute.;40;79
The New York Times;@nytimes;2021-12-02T15:00:13.000Z;The Supreme Court Considers the Future of Roe How far will the court’s conservative majority go in deciding the future of abortion in America?;43;62
The New York Times;@nytimes;2021-12-02T12:15:06.000Z;As French Election Looms, Candidates Stake Out Tough Positions on Migrants France has fewer immigrants than other rich nations. But politicians are hardening their positions against immigration even as other countries compete for migrant workers.;29;58
The New York Times;@nytimes;2021-12-02T11:55:46.000Z;Biden’s winter Covid plan includes insurance reimbursement for at-home tests. The new strategy, which includes stricter rules for international travelers, comes as the worrisome Omicron variant circulates in more than 30 countries.;316;1000
The New York Times;@nytimes;2021-12-02T11:50:06.000Z;‘Where is **?’: Fans in China Elude Censors to Talk About Peng Shuai She is not the first celebrity to be scrubbed from the internet, but her supporters are finding creative ways to voice their frustration.;41;253
The New York Times;@nytimes;2021-12-02T11:26:00.000Z;Alec Baldwin Says He ‘Didn’t Pull the Trigger’ in ‘Rust’ Killing The actor said in a brief excerpt from an upcoming interview with ABC News that he had not pulled the trigger when the gun he was holding went off, killing the cinematographer.;146;89
The New York Times;@nytimes;2021-12-02T11:15:07.000Z;An Israeli doctor with Omicron met dozens of people. Just one tested positive. In the days leading up to his positive test, Elad Maor interacted with about 100 people. So far, only one contact has tested positive.;68;393
The New York Times;@nytimes;2021-12-02T11:00:16.000Z;Looking Again at Amy Winehouse, 10 Years After Her Death In “Amy: Beyond the Stage,” the Design Museum in London explores — and tries to somewhat reframe — the “Back to Black” singer’s life and legacy.;11;58
The New York Times;@nytimes;2021-12-02T10:48:25.000Z;Twitter and Facebook hit back at Chinese propaganda campaigns. The social media giants removed a large number of accounts that promoted Covid-19 conspiracy theories and undermined reports of human rights abuses.;69;184
The New York Times;@nytimes;2021-12-02T05:29:11.000Z;Planned Parenthood Says Hacker Compromised Information for 400,000 Patients The group’s Los Angeles affiliate said it did not know who was responsible for the ransomware attack and did not believe any information had been used for “fraudulent purposes.”;14;57
The New York Times Retweeted;@TylerKepner;2021-12-02T01:10:33.000Z;‘The Pressure of This Is a Privilege’ As Max Scherzer was introduced by the Mets as baseball’s highest-paid player, he praised a team owner who was willing to spend to make his team better.;3;17
The New York Times;@nytimes;2021-12-02T05:00:09.000Z;This Dinosaur Found in Chile Had a Battle Ax for a Tail While ankylosaurs are already known for their armor and club tails, this specimen from South America had a unique way of fighting predators.;32;144
The New York Times Retweeted;@gettinviggy;2021-12-01T22:52:04.000Z;Woman Who Sued Walmart Over Shoplifting Arrest Is Awarded $2.1 Million Lesleigh Nurse said she was wrongfully accused of stealing groceries from the Walmart in Semmes, Ala., in 2016. The retailer said it would appeal the verdict.;6;16
The New York Times;@nytimes;2021-12-02T04:40:03.000Z;Emma Coronel Aispuro es sentenciada a tres años de prisión La esposa del Chapo Guzmán dijo sentir un “sincero arrepentimiento” en la audiencia y le pidió al juez que no fuera tan duro con ella. En junio se declaró culpable de ayudar a su marido a ingresar...;10;25
The New York Times Retweeted;@jesus_jimz;2021-12-02T02:31:52.000Z;Here’s what we know about those who were injured at Oxford High.;6;15
The New York Times;@nytimes;2021-12-02T04:10:03.000Z;Opinion | To Counter Omicron, Covid-19 Treatments Must Be Cheap and Accessible The world must not repeat history by making Covid-19 drugs inaccessible.;33;43
The New York Times Retweeted;@charlie_savage;2021-12-02T00:33:00.000Z;Roberts Searches for Middle Ground in Abortion Case The chief justice, known for his incremental approach to contentious issues, explored on Wednesday whether the court could uphold Mississippi’s law without totally throwing out Roe v. Wade.;45;22
The New York Times;@nytimes;2021-12-02T01:40:06.000Z;24 Days of Cookies These recipes from New York Times Cooking are sure to make your holidays bright.;11;58
The New York Times;@nytimes;2021-12-02T01:24:47.000Z;Biden is said to be extending mask mandates for travel through March.;92;280
The New York Times;@nytimes;2021-12-02T01:10:03.000Z;Dr. Anthony Fauci said the first case of the Omicron variant was reported in the U.S. after a vaccinated traveler returned to California from South Africa. 1:;79;141
The New York Times;@nytimes;2021-12-02T01:00:10.000Z;Marcus Lamb, a Christian Broadcaster and Vaccine Skeptic, Dies of Covid Mr. Lamb, who co-founded the Daystar Television Network, repeatedly suggested on air that people pray instead of getting vaccinated.;687;667
The New York Times Retweeted;@dougmillsnyt;2021-12-01T22:01:27.000Z;The White House honors #WorldAidsDay.;13;283
The New York Times;@nytimes;2021-12-01T22:00:18.000Z;Lula prepara un regreso. ¿Convencerá a Brasil? El expresidente brasileño Luiz Inácio Lula da Silva ha logrado dejar atrás una serie de acusaciones de corrupción y encabeza la lucha por la presidencia del año entrante.;22;18
The New York Times;@nytimes;2021-12-01T21:50:03.000Z;How does the coronavirus travel in a tiny airborne drop of water? Scientists created this detailed simulation to find out.;14;182
The New York Times;@nytimes;2021-12-01T21:40:07.000Z;‘I Was Skeptical.’ How Sondheim Agreed to Change ‘Company.’ Days before he died, Stephen Sondheim and the director Marianne Elliott chatted about a Broadway revival of his 1970 musical. With a gender swap, it has a “different flavor,” he said.;4;25
The New York Times Retweeted;@kylebuchanan;2021-12-01T20:50:40.000Z;Which Films Lead the Biggest Best-Picture Race in Years? With epics like “West Side Story” and biopics like “King Richard” in contention, Oscar voters have plenty of choices in a category that’s now set at 10 slots.;23;40
The New York Times;@nytimes;2021-12-01T21:30:04.000Z;This Year’s Winner of the Turner Prize? A Group That Performs Protest. The Belfast-based Array Collective stages carnivalesque interventions at political rallies. Now the group has won Britain’s major art award.;8;18
The New York Times;@nytimes;2021-12-01T19:30:32.000Z;"Justice Clarence Thomas asked if there's a constitutional right to abortion, saying it's not spelled out the way the Second Amendment is. ""It's liberty, your honor,"" Julie Rikelman, the litigation director at the Center for Reproductive Rights, replied.";241;457
The New York Times;@nytimes;2021-12-01T19:30:46.000Z;Correction: An earlier tweet misidentified who responded to Justice Thomas on whether there's a constitutional right to abortion. It was Julie Rikelman of the Center for Reproductive Rights, not Elizabeth Prelogar, the U.S. solicitor general. We deleted the incorrect tweet.;12;20
The New York Times;@nytimes;2021-12-01T19:30:05.000Z;Aiden Page, a senior at Oxford High School in the Detroit suburbs, described what happened after a student opened fire on Tuesday. A 15-year-old sophomore is in custody after a rampage that killed at least four students and wounded seven other people.;22;41
The New York Times;@nytimes;2021-12-01T19:03:42.000Z;Tracking Omicron and Other Coronavirus Variants See which countries have reported cases of the Omicron variant.;133;453
The New York Times;@nytimes;2021-12-01T19:13:45.000Z;The first Omicron case has been detected in the U.S. Much remains unknown about the new variant of the coronavirus. But with cases being detected in more countries, experts had said it was only a matter of time before the variant showed up in the...;44;107
The New York Times;@nytimes;2021-12-01T19:10:04.000Z;The C.D.C. tells airlines to disclose details if passengers had recently been in southern Africa. The agency said it was ‘issuing this directive to prevent the importation and spread of a communicable disease of public health importance,’ an apparent reference to the new Omicron variant.;36;60
The New York Times;@nytimes;2021-12-01T17:01:29.000Z;Live Updates: Supreme Court to Hear Arguments on Mississippi Abortion Law The arguments are set to begin at 10 a.m. Eastern and The New York Times will be streaming them live, providing context and analysis.;41;75
The New York Times;@nytimes;2021-12-01T17:00:18.000Z;W.H.O. members agree to begin talks on a global pandemic treaty. They agreed to set up an intergovernmental negotiating body that is to meet no later than March to begin negotiating an international agreement intended to ensure a more coherent and equitable...;27;46
The New York Times;@nytimes;2021-12-01T16:40:14.000Z;How do you say ‘Omicron’? Unlike Alpha, Beta and Delta, the name of the latest known variant is not as straightforward, with some English speakers offering up diverse pronunciations.;128;148
The New York Times Retweeted;@S_Evangelina;2021-12-01T12:50:42.000Z;Baby Tate Turns Hate Into Positivity The rapper was shamed for a revealing outfit at Afropunk Atlanta. But that’s not stopping her.;7;33
The New York Times;@nytimes;2021-12-01T16:15:48.000Z;Alito has a career-long history of opposing abortion rights.;88;147
The New York Times;@nytimes;2021-12-01T16:10:07.000Z;"Justice Sonia Sotomayor said that ""15 justices over 30 years since Casey have reaffirmed that basic viability line,"" referring to Planned Parenthood vs. Casey which said that states could not impose an undue burden on the right to abortion.";68;383
The New York Times Retweeted;@charlie_savage;2021-12-01T12:14:47.000Z;Why the Discredited Dossier Does Not Undercut the Russia Investigation Donald J. Trump and his backers say revelations about the Steele dossier show the Russia investigation was a “hoax.” That is not what the facts indicate.;523;321
The New York Times;@nytimes;2021-12-01T14:00:09.000Z;Trust in Science and Scientists Increased Globally, Poll Finds An international survey found that the pandemic had enhanced public faith in researchers and science, up from 2018.;80;95
The New York Times;@nytimes;2021-12-01T13:50:04.000Z;Live Updates: 15-Year-Old Is in Custody After Michigan School Shooting Kills 3 A sophomore was arrested with a handgun that his father had bought four days before the attack, in which eight other people were injured.;41;54
The New York Times;@nytimes;2021-12-01T13:40:02.000Z;Britain’s theatergoers cover up again, after months without masks. Encouragements to mask up are hardening into mandates. But the new rules are coming from the playhouses, not the government.;19;29
The New York Times;@nytimes;2021-12-01T13:30:11.000Z;Josh Duggar of ‘19 Kids and Counting’ Goes on Trial in Child Pornography Case Prosecutors say Mr. Duggar used the internet to download explicit material showing the sexual abuse of children. He faces up to 40 years in prison if convicted.;40;73
The New York Times;@nytimes;2021-12-01T13:20:06.000Z;3 Students Are Killed in Michigan School Shooting A 15-year-old sophomore was taken into custody with a semiautomatic handgun that was bought by his father four days before the fatal shooting.;44;78
The New York Times;@nytimes;2021-12-01T13:10:03.000Z;Amazon and the Labor Shortage What this economic moment means for the company and the people who work there.;24;40
The New York Times;@nytimes;2021-12-01T11:20:07.000Z;The Next Challenge to Vaccinating Africa: Overcoming Skepticism Vaccines are finally available in many African countries, but some people there, as well as in South Asia, are wary of taking them.;48;78
The New York Times;@nytimes;2021-12-01T11:10:07.000Z;In China, Buying That Toy Gun Could Get You Arrested San Cheng bought toy guns online as props for video game design. Then the police arrived, and he was jailed under China’s strict but messy gun laws.;34;55
The New York Times;@nytimes;2021-12-01T11:00:17.000Z;Police Officer and 2 Women Are Killed in Atlanta Area A suspect was shot and killed during an “exchange of gunfire” with officers responding to a domestic violence call, the police said. A 12-year-old boy and an officer were also injured.;16;29
The New York Times Retweeted;@BenWeiserNYT;2021-12-01T01:21:29.000Z;Accuser Describes Maxwell and Epstein Ensnaring and Abusing Her at 14 During the second day of Ghislaine Maxwell’s trial, a woman accused Ms. Maxwell of befriending her when she was a girl, only to join in the sexual abuse that followed.;3;25
The New York Times;@nytimes;2021-12-01T10:29:05.000Z;E.U. Interpreter Says Greece Expelled Him to Turkey in Migrant Roundup The man’s story echoes complaints from human-rights groups that Greek authorities often expel asylum seekers indiscriminately and violently.;13;54
The New York Times Retweeted;@JeffCMays;2021-12-01T00:50:11.000Z;Nation’s First Supervised Drug-Injection Sites Open in New York During the first official day in operation at the two Manhattan facilities, trained staff reversed two overdoses, officials said.;23;106
The New York Times;@nytimes;2021-12-01T10:00:09.000Z;How to Watch the Christmas Tree Lighting at Rockefeller Center The Christmas tree will be lit on Wednesday in a star-studded ceremony, which will be open to the public for the first time since 2019.;13;36
The New York Times;@nytimes;2021-12-01T03:15:06.000Z;Prosecutors Push Elizabeth Holmes of Theranos to Take Responsibility Under cross-examination, the founder of the failed blood testing start-up defended herself but admitted that she had made mistakes.;39;54
The New York Times;@nytimes;2021-12-01T03:00:05.000Z;"How do you pronounce ""Omicron"" anyway? There is no single, agreed-on English pronunciation, experts say.";362;565
The New York Times;@nytimes;2021-12-01T02:30:09.000Z;Omicron Variant, in at Least 20 Nations, Spread Earlier Than Was Known With evidence growing that a worrisome new coronavirus variant is highly contagious, health officials issued warnings that vulnerable people should not travel.;51;116
The New York Times;@nytimes;2021-12-01T02:15:05.000Z;‘No one should be afraid to go to school,’ Michigan’s governor says. Gov. Gretchen Whitmer said a school shooting in Michigan ‘is every parent’s worst nightmare.’;52;149
The New York Times;@nytimes;2021-12-01T02:00:06.000Z;The Biden administration is said to be looking at ways to toughen coronavirus testing and screening of people flying to the U.S. as concerns about the Omicron variant continue to grow.;51;62
The New York Times;@nytimes;2021-12-01T01:50:01.000Z;After 110 Years, an Overdue Book Is Returned to a Library in Idaho It’s unclear who checked out “New Chronicles of Rebecca” by Kate Douglas Wiggin from a library in Boise, or who had it all these decades. But the book remained in immaculate shape.;37;170
The New York Times;@nytimes;2021-12-01T00:40:03.000Z;A Times editor who attended Oxford recalls a decade-old shooting drill. Three teenage students were killed on Tuesday in the school district I graduated from.;14;41
The New York Times;@nytimes;2021-12-01T00:30:09.000Z;Detectives Work to Trace How Live Rounds Got on ‘Rust’ Film Set Investigators are trying to determine whether a supplier who was supposed to provide the movie with blanks and dummies may have sent live rounds.;19;36
The New York Times;@nytimes;2021-12-01T00:00:09.000Z;School shootings are becoming more frequent, after a lull during the pandemic. The deadly gunfire in Oxford, Mich., added one more episode to a growing list of fatal shootings on school property in the United States this year.;83;192
The New York Times;@nytimes;2021-11-30T23:45:08.000Z;California’s Ban on High-Capacity Magazines Is Restored by Appeals Court The overturning of a district judge’s decision may also lead to the reinstatement of a state ban on semiautomatic weapons.;65;154
The New York Times Retweeted;@grynbaum;2021-11-30T23:26:43.000Z;CNN Suspends Chris Cuomo After Details Emerge on the Help He Gave His Brother The cable news network’s top-rated anchor was an enthusiastic adviser to Andrew Cuomo in the last 18 months of his governorship.;21;48
The New York Times;@nytimes;2021-11-30T23:27:05.000Z;CNN Suspends Chris Cuomo After New Details on Help He Gave His Brother The cable news network’s top-rated anchor was an enthusiastic adviser to Andrew Cuomo in the last 18 months of his governorship.;283;718
The New York Times;@nytimes;2021-11-30T21:00:15.000Z;Serve these classic latkes hot and make more than you think you need. They go fast on any night of Hanukkah.;12;35
The New York Times;@nytimes;2021-11-30T20:47:13.000Z;The dead were all believed to be students. A 15-year-old sophomore was taken into custody after firing a semiautomatic handgun 15 to 20 times at Oxford High School in Oakland County, Mich., the authorities said. The dead were all believed to...;129;472
The New York Times;@nytimes;2021-11-30T20:46:04.000Z;Tech Titans, Bored With Their Empires, Are Searching for New Frontiers Jack Dorsey’s departure after six years as Twitter’s chief executive hints at how little fun the titans of tech seem to be having.;50;153
The New York Times;@nytimes;2021-11-30T20:35:04.000Z;Opinion | What Kind of Dog Is He? DNA Can Tell Me Only So Much. There are some mysteries that even genetic science can’t explain.;6;13
The New York Times;@nytimes;2021-11-30T20:28:33.000Z;Dr. Oz Says He’s Running for Senate in Pennsylvania Dr. Mehmet Oz, who is running as a Republican for an open Senate seat, described his frustration with the “arrogant, closed-minded people in charge” who shut schools and businesses during the...;420;205
The New York Times;@nytimes;2021-11-30T20:20:08.000Z;Omicron: What Is Known — and Still Unknown Intense research into the new coronavirus variant first identified in southern Africa, has just begun. World leaders have urged people not to panic — and to get vaccinated, if they can.;23;28
The New York Times;@nytimes;2021-11-30T20:10:08.000Z;This popular Israeli Hanukkah treat may be more widely recognized as a fragrant jelly doughnut, which has become a sweet symbol of the Jewish holiday.;30;52
The New York Times Retweeted;@arappeport;2021-11-30T19:39:54.000Z;Janet Yellen still supports a plan to make banks give the I.R.S. new customer data. “I think it’s important that the I.R.S. have visibility into opaque income streams,” the Treasury secretary said.;15;27
The New York Times;@nytimes;2021-11-30T20:00:11.000Z;Here We Go Again: Chaos Rules Global Response to Omicron Variant Almost two years into the pandemic, finger-pointing, lack of coordination, sparse information and fear are once again influencing policy.;24;33
The New York Times;@nytimes;2021-11-30T19:51:06.000Z;El Chapo’s Wife Sentenced to 3 Years in Prison Emma Coronel Aispuro pleaded guilty in June to helping her husband, Joaquin Guzmán Loera, smuggle drugs into the United States and escape from prison.;46;133
The New York Times;@nytimes;2021-11-30T18:00:06.000Z;Lionel Messi Wins Record Seventh Ballon d’Or The Paris St.-Germain star capped a year in which he led Argentina to the Copa América title by edging Bayern Munich’s Robert Lewandowski.;34;49
The New York Times;@nytimes;2021-11-30T17:45:02.000Z;4 takeaways from the first day of Ghislaine Maxwell’s trial. In the coming weeks, jurors are expected to hear testimony from four women whom prosecutors say Jeffrey Epstein exploited for sex with Ms. Maxwell’s help.;26;58
The New York Times;@nytimes;2021-11-30T17:30:04.000Z;Epstein’s longtime pilot said he never saw sex acts with underage girls on the financier’s planes.;196;203
The New York Times;@nytimes;2021-11-30T17:20:06.000Z;With $125 Million Gift, Met Museum Jump-Starts New Modern Wing The donation from a trustee, Oscar L. Tang, and his wife, Agnes Hsu‐Tang, reinvigorates the long-delayed project and is the largest capital gift in the Met’s history.;22;81
The New York Times;@nytimes;2021-11-30T17:10:05.000Z;Investors Snap Up Metaverse Real Estate in a Virtual Land Boom Transactions for properties in digital realms are jumping, guided by the same principle in the physical world: location, location, location.;94;242
The New York Times;@nytimes;2021-11-30T17:00:22.000Z;"In some churches, baptism is returning to its informal roots. Performing the age-old Christian ritual in a more relaxed or casual style ""conveys this isn’t your grandmother's church,"" one pastor said.";73;173
The New York Times;@nytimes;2021-11-30T16:00:20.000Z;Barbados, Formally Casting Off the Queen, Becomes a Republic The island nation swore in its first president, ending nearly 400 years of British rule. Prince Charles and Rihanna were on hand to witness the ceremony.;52;285
The New York Times Retweeted;@sameeryasir;2021-11-30T13:32:19.000Z;Hospitals in New Delhi, the capital, where the earlier wave driven in part by the Delta variant shook the health care system, have been asked to remain on high alert. …;4;10
The New York Times;@nytimes;2021-11-30T15:50:02.000Z;Opinion | Kyle Rittenhouse, Travis McMichael and the Problem of ‘Self-Defense’ More guns, no matter in whose hands, will create more standoffs, more intimidation, more death justified in the eyes of the law.;67;110
The New York Times;@nytimes;2021-11-30T15:40:03.000Z;Jerome Powell and Janet Yellen testify about the economy. The Federal Reserve chair and Janet Yellen are appearing before the Senate Banking Committee.;60;105
The New York Times;@nytimes;2021-11-30T15:35:06.000Z;Supervised Injection Sites for Drug Users to Open in New York City The Manhattan facilities will provide clean needles, administer medication to reverse overdoses and provide users with options for addiction treatment.;142;732
The New York Times;@nytimes;2021-11-30T15:25:08.000Z;‘Our Money Has No Value’: Frustration Rises in Turkey at Lira Crisis President Recep Tayyip Erdogan’s insistence on directing monetary policy and sticking with low interest rates is draining confidence, economists say.;39;102
The New York Times;@nytimes;2021-11-30T13:30:13.000Z;A Shower Bus Helps Those Without Access People without regular access to bathing find help at Brooklyn Community Services' shower bus.;26;163
The New York Times;@nytimes;2021-11-30T13:20:10.000Z;A panel of FDA advisers will vote on whether to recommend authorizing Merck’s antiviral Covid pill, known as molnupiravir, for high-risk patients. If endorsed, the agency could authorize the drug within days, making it available in the U.S. soon after.;26;41
The New York Times;@nytimes;2021-11-30T13:10:06.000Z;Eurozone inflation hits a record high of 4.9 percent. Driven by soaring energy costs, the annual rate for November was the highest since 1997.;25;65
The New York Times;@nytimes;2021-11-30T13:00:08.000Z;Counterfeit Covid Masks Are Still Sold Everywhere, Despite Misleading Claims Rising Covid cases have spurred a return to mask-wearing in the U.S. and overseas, at a time when flawed KN95s from China continue to dominate e-commerce sites.;46;73
The New York Times;@nytimes;2021-11-30T12:45:05.000Z;Two cases of the Omicron variant were detected in the Netherlands more than a week ago, Dutch officials said. The announcement suggests that the variant had already reached Europe before countries rushed to impose travel limits.;54;300
The New York Times;@nytimes;2021-11-30T12:30:08.000Z;What We Know About the Omicron Variant The World Health Organization has declared that this version of the coronavirus poses a very high risk to public health. How did they come to that conclusion?;31;39
