UserName,Handle,Timestamp,Comments,Likes,Retweets,Text
Bloomberg,@business,2021-12-26T23:24:02.000Z,"What to read this week from CityLab https://trib.al/Cayo5bl via 
@citylab
bloomberg.com
The Week’s Most Popular Stories
In Hamburg, Surviving Climate Change Means Living With Water
4
6
18Bloomberg
@business
·
19h
What to read this week from CityLab https://trib.al/Cayo5bl via 
@citylab
bloomberg.com
The Week’s Most Popular Stories
In Hamburg, Surviving Climate Change Means Living With Water
4
6
18",4,6,18
Bloomberg,@business,2021-12-26T23:15:08.000Z,"To his 2 million+ followers, Hushpuppi was an Instagram influencer with an especially lavish lifestyle. To the FBI, he was the man behind email scams hoping to net hundreds of millions of dollars https://trib.al/rtt68qZ (via 
@BW
)
bloomberg.com
The Billionaire Gucci Master and the Scam That's Bigger Than Ransomware
Authorities say Ramon Abbas, aka Hushpuppi, perfected a simple internet scam and laundered millions of dollars. His past says a lot about digital swagger, and the kinds of stories that get told...
5
15
32Bloomberg
@business
·
19h
To his 2 million+ followers, Hushpuppi was an Instagram influencer with an especially lavish lifestyle. To the FBI, he was the man behind email scams hoping to net hundreds of millions of dollars https://trib.al/rtt68qZ (via 
@BW
)
bloomberg.com
The Billionaire Gucci Master and the Scam That's Bigger Than Ransomware
Authorities say Ramon Abbas, aka Hushpuppi, perfected a simple internet scam and laundered millions of dollars. His past says a lot about digital swagger, and the kinds of stories that get told...
5
15
32",5,15,32
Bloomberg,@business,2021-12-26T20:30:12.000Z,"Nonprofit Covax distributes Covid vaccines to mostly poor countries.

Its message to rich nations: No one is safe until everyone is https://trib.al/hhIH9Be via 
@BW
bloomberg.com
The World’s Best Hope to End the Pandemic Still Needs More Doses
Covax, which distributes Covid vaccines to mostly poor countries, has been saying for a year no one is safe until everyone is.
5
20
57Bloomberg
@business
·
22h
Nonprofit Covax distributes Covid vaccines to mostly poor countries.

Its message to rich nations: No one is safe until everyone is https://trib.al/hhIH9Be via 
@BW
bloomberg.com
The World’s Best Hope to End the Pandemic Still Needs More Doses
Covax, which distributes Covid vaccines to mostly poor countries, has been saying for a year no one is safe until everyone is.
5
20
57",5,20,57
Bloomberg,@business,2021-12-26T20:01:45.000Z,"The coronavirus that causes Covid-19 can spread within days from the airways to the heart, brain and almost every organ system in the body, where it may persist for months
bloomberg.com
Coronavirus Can Persist for Months After Traversing Entire Body
The coronavirus that causes Covid-19, SARS-CoV-2, can spread within days from the airways to the heart, brain and almost every organ system in the body, where it may persist for months, a study found.
12
47
70Bloomberg
@business
·
22h
The coronavirus that causes Covid-19 can spread within days from the airways to the heart, brain and almost every organ system in the body, where it may persist for months
bloomberg.com
Coronavirus Can Persist for Months After Traversing Entire Body
The coronavirus that causes Covid-19, SARS-CoV-2, can spread within days from the airways to the heart, brain and almost every organ system in the body, where it may persist for months, a study found.
12
47
70",12,47,70
Bloomberg,@business,2021-12-26T20:01:37.000Z,"To people who came of age in the 1970s, inflation was a sometimes terrifying fact of life. 
@vpostrel
 remembers why https://trib.al/3HWnAhX via 
@bopinion
bloomberg.com
Think Old Folks Are Too Scared of Inflation? Listen to This.
Maybe people who came of age in the 1970s can’t see straight when it comes to the prospect of surging prices. But remember: You weren’t there.
4
9
32Bloomberg
@business
·
22h
To people who came of age in the 1970s, inflation was a sometimes terrifying fact of life. 
@vpostrel
 remembers why https://trib.al/3HWnAhX via 
@bopinion
bloomberg.com
Think Old Folks Are Too Scared of Inflation? Listen to This.
Maybe people who came of age in the 1970s can’t see straight when it comes to the prospect of surging prices. But remember: You weren’t there.
4
9
32",4,9,32
Bloomberg,@business,2021-12-26T19:38:04.000Z,"Many women exit the workforce for a little-talked about reason
bloomberg.com
Many Women Exit Workforce for a Little-Talked About Reason
It’s not every day that a FTSE 100 boss tells you about her nightly hot flashes.
3
11
31Bloomberg
@business
·
23h
Many women exit the workforce for a little-talked about reason
bloomberg.com
Many Women Exit Workforce for a Little-Talked About Reason
It’s not every day that a FTSE 100 boss tells you about her nightly hot flashes.
3
11
31",3,11,31
Bloomberg,@business,2021-12-26T19:34:40.000Z,"Apple will likely look to better bundles and deeper integration across services as it amps up its digital media push, 
@markgurman
 explains in this week's Power On.
bloomberg.com
Apple’s Next Step in Services Could Be New Bundles, Deeper Integration
Hey everyone, it’s Mark. The next phase of Apple’s services push is likely to include deeper integration among offerings and more bundles. Also: Apple hires Facebook’s AR/VR communications chief as...
6
11
35Bloomberg
@business
·
23h
Apple will likely look to better bundles and deeper integration across services as it amps up its digital media push, 
@markgurman
 explains in this week's Power On.
bloomberg.com
Apple’s Next Step in Services Could Be New Bundles, Deeper Integration
Hey everyone, it’s Mark. The next phase of Apple’s services push is likely to include deeper integration among offerings and more bundles. Also: Apple hires Facebook’s AR/VR communications chief as...
6
11
35",6,11,35
Bloomberg,@business,2021-12-26T19:19:02.000Z,"Canada's Trudeau says China has been “playing” Western states against each other
bloomberg.com
Trudeau Says China ‘Playing’ Western States Against Each Other
Canadian Prime Minister Justin Trudeau said China has been “playing” Western states against each other and that democracies should present a “united front” in response.
36
80
190Bloomberg
@business
·
23h
Canada's Trudeau says China has been “playing” Western states against each other
bloomberg.com
Trudeau Says China ‘Playing’ Western States Against Each Other
Canadian Prime Minister Justin Trudeau said China has been “playing” Western states against each other and that democracies should present a “united front” in response.
36
80
190",36,80,190
Bloomberg,@business,2021-12-26T19:02:23.000Z,"Curry, Warriors Beat Suns 116-107 to Regain Top Spot in NBA
bloomberg.com
Curry, Warriors Beat Suns 116-107 to Regain Top Spot in NBA
Phoenix (AP) -- The Golden State Warriors kept it close despite being short-handed, setting the stage for a player to take over down the stretch.
4
8
52Bloomberg
@business
·
23h
Curry, Warriors Beat Suns 116-107 to Regain Top Spot in NBA
bloomberg.com
Curry, Warriors Beat Suns 116-107 to Regain Top Spot in NBA
Phoenix (AP) -- The Golden State Warriors kept it close despite being short-handed, setting the stage for a player to take over down the stretch.
4
8
52",4,8,52
Bloomberg,@business,2021-12-26T18:40:45.000Z,"Here's a brief history of the analog restaurant menu and how digital options are changing the experience of dining out. (from June 2021)
bloomberg.com
Dining Out, Digitized
Many restaurants dropped printed menus during the pandemic in favor of QR codes sending diners to online ordering platforms. Will eating out be the same?
4
10
49Bloomberg
@business
·
Dec 26
Here's a brief history of the analog restaurant menu and how digital options are changing the experience of dining out. (from June 2021)
bloomberg.com
Dining Out, Digitized
Many restaurants dropped printed menus during the pandemic in favor of QR codes sending diners to online ordering platforms. Will eating out be the same?
4
10
49",4,10,49
Bloomberg,@business,2021-12-26T18:18:25.000Z,"The Biden administration is seeking a path forward for its “Build Back Better” economic stimulus and social spending plan, says Vice President Kamala Harris
bloomberg.com
White House Isn’t Giving Up on Economic Package, Harris Says
The Biden administration is seeking a path forward for its “Build Back Better” economic stimulus and social spending plan, Vice President Kamala Harris said Sunday.
23
24
99Bloomberg
@business
·
Dec 26
The Biden administration is seeking a path forward for its “Build Back Better” economic stimulus and social spending plan, says Vice President Kamala Harris
bloomberg.com
White House Isn’t Giving Up on Economic Package, Harris Says
The Biden administration is seeking a path forward for its “Build Back Better” economic stimulus and social spending plan, Vice President Kamala Harris said Sunday.
23
24
99",23,24,99
Bloomberg,@business,2021-12-26T15:36:05.000Z,"In the original team’s own words, here is the story of how an ungainly, over-budget project spawned a gaming powerhouse
bloomberg.com
Xbox: The Oral History of an American Video Game Empire
The original product was ungainly, over-budget and nearly canceled. Here’s how it became a hit and reshaped an industry.
3
10
32Bloomberg
@business
·
Dec 26
In the original team’s own words, here is the story of how an ungainly, over-budget project spawned a gaming powerhouse
bloomberg.com
Xbox: The Oral History of an American Video Game Empire
The original product was ungainly, over-budget and nearly canceled. Here’s how it became a hit and reshaped an industry.
3
10
32",3,10,32
Bloomberg,@business,2021-12-26T15:31:25.000Z,"Americans should stay vigilant against the omicron variant despite evidence its symptoms may be less severe because the volume of cases can still overwhelm hospitals, the top U.S. medical adviser
bloomberg.com
Fauci Warns of Complacency With Virus Set to Fill Hospitals
Americans should stay vigilant against the omicron variant despite evidence its symptoms may be less severe because the volume of cases can still overwhelm hospitals, President Biden’s top medical...
30
39
72Bloomberg
@business
·
Dec 26
Americans should stay vigilant against the omicron variant despite evidence its symptoms may be less severe because the volume of cases can still overwhelm hospitals, the top U.S. medical adviser
bloomberg.com
Fauci Warns of Complacency With Virus Set to Fill Hospitals
Americans should stay vigilant against the omicron variant despite evidence its symptoms may be less severe because the volume of cases can still overwhelm hospitals, President Biden’s top medical...
30
39
72",30,39,72
Bloomberg,@business,2021-12-26T15:31:25.000Z,"Sales grew across the board, both in stores and online, as consumers searched for gifts earlier than usual with supply chains roiling retailers and stores offering more promotions
bloomberg.com
Holiday Sales Jump 8.5% as U.S. Consumers Return to Retailers
U.S. holiday sales jumped 8.5% from last year as consumers spent more money on clothes, jewelry and electronics, a report from Mastercard SpendingPulse showed.
6
20
47Bloomberg
@business
·
Dec 26
Sales grew across the board, both in stores and online, as consumers searched for gifts earlier than usual with supply chains roiling retailers and stores offering more promotions
bloomberg.com
Holiday Sales Jump 8.5% as U.S. Consumers Return to Retailers
U.S. holiday sales jumped 8.5% from last year as consumers spent more money on clothes, jewelry and electronics, a report from Mastercard SpendingPulse showed.
6
20
47",6,20,47
Bloomberg,@business,2021-12-26T15:27:03.000Z,"Sneakerheads have turned Jordans and Yeezys into a bona fide asset class. When the pandemic presented a buy-low opportunity, one college dropout hit the road and filled his truck with $200,000 worth of kicks https://trib.al/PBavf5a via 
@BW
bloomberg.com
Sneakerheads Have Turned Jordans and Yeezys Into a Bona Fide Asset Class
When the pandemic presented a buy-low opportunity, one college dropout hit the road and filled his truck with $200,000 worth of kicks.
5
4
30Bloomberg
@business
·
Dec 26
Sneakerheads have turned Jordans and Yeezys into a bona fide asset class. When the pandemic presented a buy-low opportunity, one college dropout hit the road and filled his truck with $200,000 worth of kicks https://trib.al/PBavf5a via 
@BW
bloomberg.com
Sneakerheads Have Turned Jordans and Yeezys Into a Bona Fide Asset Class
When the pandemic presented a buy-low opportunity, one college dropout hit the road and filled his truck with $200,000 worth of kicks.
5
4
30",5,4,30
Bloomberg,@business,2021-12-26T15:12:06.000Z,"People pay tributes after the death of former Archbishop Desmond Tutu (via 
@AP
)
bloomberg.com
Reactions to the Death of Former Archbishop Desmond Tutu
Johannesburg (AP) -- Reactions to the death on Sunday of Nobel Peace Prize laureate and former Archbishop of Cape Town Desmond Tutu:
9
33
103Bloomberg
@business
·
Dec 26
People pay tributes after the death of former Archbishop Desmond Tutu (via 
@AP
)
bloomberg.com
Reactions to the Death of Former Archbishop Desmond Tutu
Johannesburg (AP) -- Reactions to the death on Sunday of Nobel Peace Prize laureate and former Archbishop of Cape Town Desmond Tutu:
9
33
103",9,33,103
Bloomberg,@business,2021-12-26T14:45:31.000Z,"Odd Lots Newsletter: It’s the Night After Christmas
bloomberg.com
Odd Lots Newsletter: It’s the Night After Christmas
Welcome to the subscriber-only Odd Lots newsletter. Every week, Joe Weisenthal and Tracy Alloway bring you their thoughts on the most interesting developments in markets, finance and economics. Joe...
5
2
20Bloomberg
@business
·
Dec 26
Odd Lots Newsletter: It’s the Night After Christmas
bloomberg.com
Odd Lots Newsletter: It’s the Night After Christmas
Welcome to the subscriber-only Odd Lots newsletter. Every week, Joe Weisenthal and Tracy Alloway bring you their thoughts on the most interesting developments in markets, finance and economics. Joe...
5
2
20",5,2,20
Bloomberg,@business,2021-12-26T14:45:03.000Z,"California is turning to $8,000-an-hour, custom-fitted Chinooks to combat wildfires https://trib.al/xA0uI9X via 
@BW
bloomberg.com
To Fight Wildfires, California Turns to a Family With a Fleet of $8,000-an-Hour Helicopters
Coulson Aviation’s night-flying, water-siphoning Chinooks are on call to battle blazes on four continents.
8
14
41Bloomberg
@business
·
Dec 26
California is turning to $8,000-an-hour, custom-fitted Chinooks to combat wildfires https://trib.al/xA0uI9X via 
@BW
bloomberg.com
To Fight Wildfires, California Turns to a Family With a Fleet of $8,000-an-Hour Helicopters
Coulson Aviation’s night-flying, water-siphoning Chinooks are on call to battle blazes on four continents.
8
14
41",8,14,41
Bloomberg,@business,2021-12-26T14:40:03.000Z,"Around the world, people are quitting their jobs, opting out, and questioning the relentless pursuit of wealth. It’s been brewing for a while https://trib.al/LKmsmog via 
@BW
bloomberg.com
From the Great Resignation to Lying Flat, Workers Are Opting Out
Just don't call them slackers.
8
34
71Bloomberg
@business
·
Dec 26
Around the world, people are quitting their jobs, opting out, and questioning the relentless pursuit of wealth. It’s been brewing for a while https://trib.al/LKmsmog via 
@BW
bloomberg.com
From the Great Resignation to Lying Flat, Workers Are Opting Out
Just don't call them slackers.
8
34
71",8,34,71
Bloomberg,@business,2021-12-26T14:31:56.000Z,"In a year marked by a waning pandemic, new Covid variants, supply chain disruptions and a fits-and-starts U.S. economic recovery, the S&P 500 smashed old records en route to a 26% gain and the creation of $8.6 trillion in value
bloomberg.com
Meme Madness, 68 New Highs: Superlatives Abound in 26% S&P Rally
Superlatives followed one after another in 2021’s wild ride for U.S. stock investors.
11
15
24Bloomberg
@business
·
Dec 26
In a year marked by a waning pandemic, new Covid variants, supply chain disruptions and a fits-and-starts U.S. economic recovery, the S&P 500 smashed old records en route to a 26% gain and the creation of $8.6 trillion in value
bloomberg.com
Meme Madness, 68 New Highs: Superlatives Abound in 26% S&P Rally
Superlatives followed one after another in 2021’s wild ride for U.S. stock investors.
11
15
24",11,15,24
Bloomberg,@business,2021-12-26T11:59:03.000Z,"Carbon capture: The vacuum the climate may depend on http://bloom.bg/3srAM2z (via 
@quicktake
)
5
10
44Bloomberg
@business
·
Dec 26
Carbon capture: The vacuum the climate may depend on http://bloom.bg/3srAM2z (via 
@quicktake
)
5
10
44",5,10,44
Bloomberg,@business,2021-12-26T11:57:57.000Z,"Here's what he says, 
@AP
 says
bloomberg.com
The Keys to a Successful Marriage, According to the Pope
Rome (AP) -- Pope Francis is seeking to encourage married couples, acknowledging that the pandemic has aggravated some family problems but urging couples to seek help and always remember three key...
21
21
52Bloomberg
@business
·
Dec 26
Here's what he says, 
@AP
 says
bloomberg.com
The Keys to a Successful Marriage, According to the Pope
Rome (AP) -- Pope Francis is seeking to encourage married couples, acknowledging that the pandemic has aggravated some family problems but urging couples to seek help and always remember three key...
21
21
52",21,21,52
Bloomberg,@business,2021-12-26T11:42:44.000Z,"Germany's ""Mittelstand"" companies -- the small and medium-sized firms that power Europe's biggest economy, are in surprisingly good shape despite the pandemic, survey shows
bloomberg.com
German Industrial Engine Humming Though ‘It’s Not All Sunshine’
A majority of the small and medium-sized companies that power the German economy are in surprisingly good shape nearly two years into the coronavirus pandemic, according to a survey by consulting...
11
23
57Bloomberg
@business
·
Dec 26
Germany's ""Mittelstand"" companies -- the small and medium-sized firms that power Europe's biggest economy, are in surprisingly good shape despite the pandemic, survey shows
bloomberg.com
German Industrial Engine Humming Though ‘It’s Not All Sunshine’
A majority of the small and medium-sized companies that power the German economy are in surprisingly good shape nearly two years into the coronavirus pandemic, according to a survey by consulting...
11
23
57",11,23,57
Bloomberg,@business,2021-12-26T11:38:43.000Z,"Karolos Papoulias, the former resistance fighter who served as Greek president during the country's austerity era, Dies at age 92
bloomberg.com
Karolos Papoulias, Greek President in Austerity Era, Dies at 92
Karolos Papoulias, the former Greek resistance fighter who became president of the Hellenic Republic and helped the country form a government during the euro crisis, died on Sunday. He was 92.
13
28
58Bloomberg
@business
·
Dec 26
Karolos Papoulias, the former resistance fighter who served as Greek president during the country's austerity era, Dies at age 92
bloomberg.com
Karolos Papoulias, Greek President in Austerity Era, Dies at 92
Karolos Papoulias, the former Greek resistance fighter who became president of the Hellenic Republic and helped the country form a government during the euro crisis, died on Sunday. He was 92.
13
28
58",13,28,58
Bloomberg,@business,2021-12-26T11:38:05.000Z,"Businessweek’s 2021 Jealousy List: All the stories we wish we wrote this year
bloomberg.com
Businessweek’s 2021 Jealousy List
All the stories we wish we wrote this year.
3
7
14Bloomberg
@business
·
Dec 26
Businessweek’s 2021 Jealousy List: All the stories we wish we wrote this year
bloomberg.com
Businessweek’s 2021 Jealousy List
All the stories we wish we wrote this year.
3
7
14",3,7,14
Bloomberg,@business,2021-12-26T11:23:08.000Z,"These are the photos and moments that defined 2021
bloomberg.com
Covid Variants, Supply Chain Chaos and an Insurrection Watched Around the World
We look back at our defining events of the year and the photos that captured them.
6
11
50Bloomberg
@business
·
Dec 26
These are the photos and moments that defined 2021
bloomberg.com
Covid Variants, Supply Chain Chaos and an Insurrection Watched Around the World
We look back at our defining events of the year and the photos that captured them.
6
11
50",6,11,50
Bloomberg,@business,2021-12-26T11:12:07.000Z,"London residents spent the highest in a single year on housing outside the city in 2021, the FT reports, citing an analysis of official data
bloomberg.com
London Exodus Sees Record Spend on Homes Outside City, FT Says
London residents spent the highest in a single year on housing outside the city in 2021, as people sought more living space during the coronavirus pandemic, the FT reported, citing an analysis of...
4
10
23Bloomberg
@business
·
Dec 26
London residents spent the highest in a single year on housing outside the city in 2021, the FT reports, citing an analysis of official data
bloomberg.com
London Exodus Sees Record Spend on Homes Outside City, FT Says
London residents spent the highest in a single year on housing outside the city in 2021, as people sought more living space during the coronavirus pandemic, the FT reported, citing an analysis of...
4
10
23",4,10,23
Bloomberg,@business,2021-12-26T10:44:05.000Z,"Vladimir Putin praises what he described as a “positive” U.S. response to the Kremlin’s demands for legally binding security guarantees to defuse a stand-off over Ukraine
bloomberg.com
Putin Praises U.S. Response to Security Proposals as ‘Positive’
Russian President Vladimir Putin praised what he described as a “positive” U.S. response to the Kremlin’s demands for legally binding security guarantees to defuse a stand-off over Ukraine as he...
3
29
45Bloomberg
@business
·
Dec 26
Vladimir Putin praises what he described as a “positive” U.S. response to the Kremlin’s demands for legally binding security guarantees to defuse a stand-off over Ukraine
bloomberg.com
Putin Praises U.S. Response to Security Proposals as ‘Positive’
Russian President Vladimir Putin praised what he described as a “positive” U.S. response to the Kremlin’s demands for legally binding security guarantees to defuse a stand-off over Ukraine as he...
3
29
45",3,29,45
Bloomberg,@business,2021-12-26T10:35:06.000Z,"2021 in photos: A year of promise in the Covid-19 fight turned into another nightmare
bloomberg.com
How a Year Full of Vaccine Promise Turned Into Another Covid Nightmare
We look back at our defining events of the year and the photos that captured them.
10
17
51Bloomberg
@business
·
Dec 26
2021 in photos: A year of promise in the Covid-19 fight turned into another nightmare
bloomberg.com
How a Year Full of Vaccine Promise Turned Into Another Covid Nightmare
We look back at our defining events of the year and the photos that captured them.
10
17
51",10,17,51
Bloomberg,@business,2021-12-26T08:06:15.000Z,"If the trolls are right, and Tether is a Ponzi scheme, it would be larger than Bernie Madoff’s. So we set out to solve the mystery.

Read The Big Take via 
@BW
 bloomberg.com
Anyone Seen Tether’s Billions?
A wild search for the U.S. dollars supposedly backing the stablecoin at the center of the global cryptocurrency trade.
29
89
242Bloomberg
@business
·
Dec 26
If the trolls are right, and Tether is a Ponzi scheme, it would be larger than Bernie Madoff’s. So we set out to solve the mystery.

Read The Big Take via 
@BW
 bloomberg.com
Anyone Seen Tether’s Billions?
A wild search for the U.S. dollars supposedly backing the stablecoin at the center of the global cryptocurrency trade.
29
89
242",29,89,242
Bloomberg,@business,2021-12-26T07:28:27.000Z,"JUST IN: Archbishop Desmond Tutu, who won the Nobel Peace Prize for his opposition to racial discrimination in South Africa, has died aged 90 https://bloom.bg/3FvX7zp
GIF
15
140
179Bloomberg
@business
·
Dec 26
JUST IN: Archbishop Desmond Tutu, who won the Nobel Peace Prize for his opposition to racial discrimination in South Africa, has died aged 90 https://bloom.bg/3FvX7zp
GIF
15
140
179",15,140,179
Bloomberg,@business,2021-12-26T07:46:23.000Z,"“This is a moral universe; God is in charge of this world,” was a favorite saying of Desmond Tutu, who, as archbishop of Cape Town, liked to wear a T-shirt emblazoned: “Just Call Me Arch” http://bloom.bg/3FvX7zp
11
108
228",11,108,228
Bloomberg,@business,2021-12-26T07:43:53.000Z,"Archbishop Desmond Tutu, who won the Nobel Peace Prize for his opposition to racial discrimination in South Africa, has died aged 90
bloomberg.com
Desmond Tutu, Apartheid Opponent Who Won Nobel Prize, Dies at 90
Archbishop Desmond Tutu, who won the Nobel Peace Prize for his opposition to racial discrimination in South Africa, has died. He was 90.
2
64
150Bloomberg
@business
·
Dec 26
Archbishop Desmond Tutu, who won the Nobel Peace Prize for his opposition to racial discrimination in South Africa, has died aged 90
bloomberg.com
Desmond Tutu, Apartheid Opponent Who Won Nobel Prize, Dies at 90
Archbishop Desmond Tutu, who won the Nobel Peace Prize for his opposition to racial discrimination in South Africa, has died. He was 90.
2
64
150",2,64,150
Bloomberg,@business,2021-12-26T07:16:14.000Z,"The world's relentless demand for chips is bringing deadly consequences
bloomberg.com
The World’s Relentless Demand for Chips Turns Deadly in Malaysia
Keeping supply chains running in the pandemic is putting ordinary people's lives at risk.
1
16
39Bloomberg
@business
·
Dec 26
The world's relentless demand for chips is bringing deadly consequences
bloomberg.com
The World’s Relentless Demand for Chips Turns Deadly in Malaysia
Keeping supply chains running in the pandemic is putting ordinary people's lives at risk.
1
16
39",1,16,39
Bloomberg,@business,2021-12-26T06:51:18.000Z,"The wife of conspiracy theorist Alex Jones was arrested Christmas Eve on a domestic violence charge that the right-wing provocateur said stems from a ""medication imbalance.” Via 
@AP
bloomberg.com
Alex Jones' Wife Arrested on Domestic Violence Charge
26
25
47Bloomberg
@business
·
Dec 26
The wife of conspiracy theorist Alex Jones was arrested Christmas Eve on a domestic violence charge that the right-wing provocateur said stems from a ""medication imbalance.” Via 
@AP
bloomberg.com
Alex Jones' Wife Arrested on Domestic Violence Charge
26
25
47",26,25,47
Bloomberg,@business,2021-12-26T06:22:22.000Z,"Rodgers Sets Team Record as Packers Hold Off Browns 24-22
bloomberg.com
Rodgers Sets Team Record as Packers Hold Off Browns 24-22
Green Bay, Wis. (AP) -- Rasul Douglas and the Green Bay Packers’ pass defense didn't let the Cleveland Browns spoil Aaron Rodgers’ milestone day.
3
4
22Bloomberg
@business
·
Dec 26
Rodgers Sets Team Record as Packers Hold Off Browns 24-22
bloomberg.com
Rodgers Sets Team Record as Packers Hold Off Browns 24-22
Green Bay, Wis. (AP) -- Rasul Douglas and the Green Bay Packers’ pass defense didn't let the Cleveland Browns spoil Aaron Rodgers’ milestone day.
3
4
22",3,4,22
Bloomberg,@business,2021-12-26T06:18:50.000Z,"China reported 158 new local transmitted coronavirus cases — the highest daily number of infections since last January
bloomberg.com
China Reports Most Daily Local Infection Cases Since January
8
29
47Bloomberg
@business
·
Dec 26
China reported 158 new local transmitted coronavirus cases — the highest daily number of infections since last January
bloomberg.com
China Reports Most Daily Local Infection Cases Since January
8
29
47",8,29,47
Bloomberg,@business,2021-12-26T06:18:14.000Z,"The UAE has told some of its biggest family businesses that it plans to remove their monopolies on the sale of imported goods, the Financial Times reported
bloomberg.com
UAE Intends to Remove Monopolies of Some Family Businesses: FT
2
30
58Bloomberg
@business
·
Dec 26
The UAE has told some of its biggest family businesses that it plans to remove their monopolies on the sale of imported goods, the Financial Times reported
bloomberg.com
UAE Intends to Remove Monopolies of Some Family Businesses: FT
2
30
58",2,30,58
Bloomberg,@business,2021-12-26T04:45:33.000Z,"These are the 50 best bars in the world right now
bloomberg.com
These Are the 50 Best Bars in the World Right Now
London is the place to drink, according to the World’s Best Bars list; the city took the top two spots this year.
3
15
46Bloomberg
@business
·
Dec 26
These are the 50 best bars in the world right now
bloomberg.com
These Are the 50 Best Bars in the World Right Now
London is the place to drink, according to the World’s Best Bars list; the city took the top two spots this year.
3
15
46",3,15,46
Bloomberg,@business,2021-12-26T04:30:09.000Z,"One solution for the Great Resignation could be as simple as a better job board
bloomberg.com
Reinventing Internal Job Boards to Fight the Great Resignation
Big employers such as Unilever and Seagate are hiring talent-management startups to help employees find opportunities inside the company.
3
17
19Bloomberg
@business
·
Dec 26
One solution for the Great Resignation could be as simple as a better job board
bloomberg.com
Reinventing Internal Job Boards to Fight the Great Resignation
Big employers such as Unilever and Seagate are hiring talent-management startups to help employees find opportunities inside the company.
3
17
19",3,17,19
Bloomberg,@business,2021-12-26T04:22:04.000Z,"Three members of the K-pop group BTS have been infected with the coronavirus after returning from abroad. Via 
@AP
bloomberg.com
3 Members of K-Pop Sensation BTS Diagnosed With Covid
Three members of the K-pop superstar group BTS have been infected with the coronavirus after returning from abroad, their management agency said.
7
20
21Bloomberg
@business
·
Dec 26
Three members of the K-pop group BTS have been infected with the coronavirus after returning from abroad. Via 
@AP
bloomberg.com
3 Members of K-Pop Sensation BTS Diagnosed With Covid
Three members of the K-pop superstar group BTS have been infected with the coronavirus after returning from abroad, their management agency said.
7
20
21",7,20,21
Bloomberg,@business,2021-12-26T04:22:04.000Z,"Canada's Denis Shapovalov has tested positive for Covid after arriving in Sydney for the ATP Cup. Via 
@AP
bloomberg.com
Denis Shapovalov Tests Positive for Covid Ahead of ATP Cup
Canada's Denis Shapovalov has announced he has tested positive for COVID-19 after arriving in Sydney for the ATP Cup.
5
13
18Bloomberg
@business
·
Dec 26
Canada's Denis Shapovalov has tested positive for Covid after arriving in Sydney for the ATP Cup. Via 
@AP
bloomberg.com
Denis Shapovalov Tests Positive for Covid Ahead of ATP Cup
Canada's Denis Shapovalov has announced he has tested positive for COVID-19 after arriving in Sydney for the ATP Cup.
5
13
18",5,13,18
Bloomberg,@business,2021-12-26T04:18:01.000Z,"Inside Airbnb’s “black box”—how a secretive safety team and $50 million in payouts helps the company keep bad things quiet
bloomberg.com
Airbnb Is Spending Millions of Dollars to Make Nightmares Go Away
When things go horribly wrong during a stay—the company’s secretive safety team jumps in.
5
33
68Bloomberg
@business
·
Dec 26
Inside Airbnb’s “black box”—how a secretive safety team and $50 million in payouts helps the company keep bad things quiet
bloomberg.com
Airbnb Is Spending Millions of Dollars to Make Nightmares Go Away
When things go horribly wrong during a stay—the company’s secretive safety team jumps in.
5
33
68",5,33,68
Bloomberg,@business,2021-12-26T04:00:05.000Z,"Five key charts that tell the story of crypto in 2021
bloomberg.com
Crypto Barrels Toward 2022 After Adding $1.5 Trillion in Value
Digital assets had a breakout year in 2021 and prices took off, but there’s more to the story.  Five key charts tell the tale.
3
18
28Bloomberg
@business
·
Dec 26
Five key charts that tell the story of crypto in 2021
bloomberg.com
Crypto Barrels Toward 2022 After Adding $1.5 Trillion in Value
Digital assets had a breakout year in 2021 and prices took off, but there’s more to the story.  Five key charts tell the tale.
3
18
28",3,18,28
Bloomberg,@business,2021-12-26T03:59:02.000Z,"The Covid vaccine was just the beginning: Moderna is building mRNA shots for HIV, cancer, and the flu. But can it keep ahead of its competitors?
bloomberg.com
Moderna’s Next Act Is Using mRNA vs. Flu, Zika, HIV, and Cancer
The biotech has reached a $100 billion market cap. But after Covid, the challenges get even bigger.
12
70
197Bloomberg
@business
·
Dec 26
The Covid vaccine was just the beginning: Moderna is building mRNA shots for HIV, cancer, and the flu. But can it keep ahead of its competitors?
bloomberg.com
Moderna’s Next Act Is Using mRNA vs. Flu, Zika, HIV, and Cancer
The biotech has reached a $100 billion market cap. But after Covid, the challenges get even bigger.
12
70
197",12,70,197
Bloomberg,@business,2021-12-26T03:47:06.000Z,"A traditional White House holiday call with military families ended awkwardly when one father told President Biden, “Let’s Go Brandon,” a slur used by some conservatives
bloomberg.com
Biden Is Hit With ‘Brandon’ Slur in Call With Military Families
A traditional White House holiday call with military families ended awkwardly Friday when one father told President Joe Biden, “Let’s Go Brandon,” a slur used by some conservatives, and hung up after...
41
20
45Bloomberg
@business
·
Dec 26
A traditional White House holiday call with military families ended awkwardly when one father told President Biden, “Let’s Go Brandon,” a slur used by some conservatives
bloomberg.com
Biden Is Hit With ‘Brandon’ Slur in Call With Military Families
A traditional White House holiday call with military families ended awkwardly Friday when one father told President Joe Biden, “Let’s Go Brandon,” a slur used by some conservatives, and hung up after...
41
20
45",41,20,45
